,Predicted Close
2463,1081.3123803040287
2464,1081.3123803040287
2465,1081.3123803040287
2466,1081.3123803040287
2467,1081.3123803040287
2468,1081.3123803040287
2469,1081.3123803040287
2470,1081.3123803040287
2471,1081.3123803040287
2472,1081.3123803040287
2473,1081.3123803040287
2474,1081.3123803040287
2475,1081.3123803040287
2476,1081.3123803040287
2477,1081.3123803040287
2478,1081.3123803040287
2479,1081.3123803040287
2480,1081.3123803040287
2481,1081.3123803040287
2482,1081.3123803040287
2483,1081.3123803040287
2484,1081.3123803040287
2485,1081.3123803040287
2486,1081.3123803040287
2487,1081.3123803040287
2488,1081.3123803040287
2489,1081.3123803040287
2490,1081.3123803040287
2491,1081.3123803040287
2492,1081.3123803040287
2493,1081.3123803040287
2494,1081.3123803040287
2495,1081.3123803040287
2496,1081.3123803040287
2497,1081.3123803040287
2498,1081.3123803040287
2499,1081.3123803040287
2500,1081.3123803040287
2501,1081.3123803040287
2502,1081.3123803040287
2503,1081.3123803040287
2504,1081.3123803040287
2505,1081.3123803040287
2506,1081.3123803040287
2507,1081.3123803040287
2508,1081.3123803040287
2509,1081.3123803040287
2510,1081.3123803040287
2511,1081.3123803040287
2512,1081.3123803040287
2513,1081.3123803040287
2514,1081.3123803040287
2515,1081.3123803040287
2516,1081.3123803040287
2517,1081.3123803040287
2518,1081.3123803040287
2519,1081.3123803040287
2520,1081.3123803040287
2521,1081.3123803040287
2522,1081.3123803040287
2523,1081.3123803040287
2524,1081.3123803040287
2525,1081.3123803040287
2526,1081.3123803040287
2527,1081.3123803040287
2528,1081.3123803040287
2529,1081.3123803040287
2530,1081.3123803040287
2531,1081.3123803040287
2532,1081.3123803040287
2533,1081.3123803040287
2534,1081.3123803040287
2535,1081.3123803040287
2536,1081.3123803040287
2537,1081.3123803040287
2538,1081.3123803040287
2539,1081.3123803040287
2540,1081.3123803040287
2541,1081.3123803040287
2542,1081.3123803040287
2543,1081.3123803040287
2544,1081.3123803040287
2545,1081.3123803040287
2546,1081.3123803040287
2547,1081.3123803040287
2548,1081.3123803040287
2549,1081.3123803040287
2550,1081.3123803040287
2551,1081.3123803040287
2552,1081.3123803040287
2553,1081.3123803040287
2554,1081.3123803040287
2555,1081.3123803040287
2556,1081.3123803040287
2557,1081.3123803040287
2558,1081.3123803040287
2559,1081.3123803040287
2560,1081.3123803040287
2561,1081.3123803040287
2562,1081.3123803040287
2563,1081.3123803040287
2564,1081.3123803040287
2565,1081.3123803040287
2566,1081.3123803040287
2567,1081.3123803040287
2568,1081.3123803040287
2569,1081.3123803040287
2570,1081.3123803040287
2571,1081.3123803040287
2572,1081.3123803040287
2573,1081.3123803040287
2574,1081.3123803040287
2575,1081.3123803040287
2576,1081.3123803040287
2577,1081.3123803040287
2578,1081.3123803040287
2579,1081.3123803040287
2580,1081.3123803040287
2581,1081.3123803040287
2582,1081.3123803040287
2583,1081.3123803040287
2584,1081.3123803040287
2585,1081.3123803040287
2586,1081.3123803040287
2587,1081.3123803040287
2588,1081.3123803040287
2589,1081.3123803040287
2590,1081.3123803040287
2591,1081.3123803040287
2592,1081.3123803040287
2593,1081.3123803040287
2594,1081.3123803040287
2595,1081.3123803040287
2596,1081.3123803040287
2597,1081.3123803040287
2598,1081.3123803040287
2599,1081.3123803040287
2600,1081.3123803040287
2601,1081.3123803040287
2602,1081.3123803040287
2603,1081.3123803040287
2604,1081.3123803040287
2605,1081.3123803040287
2606,1081.3123803040287
2607,1081.3123803040287
2608,1081.3123803040287
2609,1081.3123803040287
2610,1081.3123803040287
2611,1081.3123803040287
2612,1081.3123803040287
2613,1081.3123803040287
2614,1081.3123803040287
2615,1081.3123803040287
2616,1081.3123803040287
2617,1081.3123803040287
2618,1081.3123803040287
2619,1081.3123803040287
2620,1081.3123803040287
2621,1081.3123803040287
2622,1081.3123803040287
2623,1081.3123803040287
2624,1081.3123803040287
2625,1081.3123803040287
2626,1081.3123803040287
2627,1081.3123803040287
2628,1081.3123803040287
2629,1081.3123803040287
2630,1081.3123803040287
2631,1081.3123803040287
2632,1081.3123803040287
2633,1081.3123803040287
2634,1081.3123803040287
2635,1081.3123803040287
2636,1081.3123803040287
2637,1081.3123803040287
2638,1081.3123803040287
2639,1081.3123803040287
2640,1081.3123803040287
2641,1081.3123803040287
2642,1081.3123803040287
2643,1081.3123803040287
2644,1081.3123803040287
2645,1081.3123803040287
2646,1081.3123803040287
2647,1081.3123803040287
2648,1081.3123803040287
2649,1081.3123803040287
2650,1081.3123803040287
2651,1081.3123803040287
2652,1081.3123803040287
2653,1081.3123803040287
2654,1081.3123803040287
2655,1081.3123803040287
2656,1081.3123803040287
2657,1081.3123803040287
2658,1081.3123803040287
2659,1081.3123803040287
2660,1081.3123803040287
2661,1081.3123803040287
2662,1081.3123803040287
2663,1081.3123803040287
2664,1081.3123803040287
2665,1081.3123803040287
2666,1081.3123803040287
2667,1081.3123803040287
2668,1081.3123803040287
2669,1081.3123803040287
2670,1081.3123803040287
2671,1081.3123803040287
2672,1081.3123803040287
2673,1081.3123803040287
2674,1081.3123803040287
2675,1081.3123803040287
2676,1081.3123803040287
2677,1081.3123803040287
2678,1081.3123803040287
2679,1081.3123803040287
2680,1081.3123803040287
2681,1081.3123803040287
2682,1081.3123803040287
2683,1081.3123803040287
2684,1081.3123803040287
2685,1081.3123803040287
2686,1081.3123803040287
2687,1081.3123803040287
2688,1081.3123803040287
2689,1081.3123803040287
2690,1081.3123803040287
2691,1081.3123803040287
2692,1081.3123803040287
2693,1081.3123803040287
2694,1081.3123803040287
2695,1081.3123803040287
2696,1081.3123803040287
2697,1081.3123803040287
2698,1081.3123803040287
2699,1081.3123803040287
2700,1081.3123803040287
2701,1081.3123803040287
2702,1081.3123803040287
2703,1081.3123803040287
2704,1081.3123803040287
2705,1081.3123803040287
2706,1081.3123803040287
2707,1081.3123803040287
2708,1081.3123803040287
2709,1081.3123803040287
2710,1081.3123803040287
2711,1081.3123803040287
2712,1081.3123803040287
2713,1081.3123803040287
2714,1081.3123803040287
2715,1081.3123803040287
2716,1081.3123803040287
2717,1081.3123803040287
2718,1081.3123803040287
2719,1081.3123803040287
2720,1081.3123803040287
2721,1081.3123803040287
2722,1081.3123803040287
2723,1081.3123803040287
2724,1081.3123803040287
2725,1081.3123803040287
2726,1081.3123803040287
2727,1081.3123803040287
2728,1081.3123803040287
2729,1081.3123803040287
2730,1081.3123803040287
2731,1081.3123803040287
2732,1081.3123803040287
2733,1081.3123803040287
2734,1081.3123803040287
2735,1081.3123803040287
2736,1081.3123803040287
2737,1081.3123803040287
2738,1081.3123803040287
2739,1081.3123803040287
2740,1081.3123803040287
2741,1081.3123803040287
2742,1081.3123803040287
2743,1081.3123803040287
2744,1081.3123803040287
2745,1081.3123803040287
2746,1081.3123803040287
2747,1081.3123803040287
2748,1081.3123803040287
2749,1081.3123803040287
2750,1081.3123803040287
2751,1081.3123803040287
2752,1081.3123803040287
2753,1081.3123803040287
2754,1081.3123803040287
2755,1081.3123803040287
2756,1081.3123803040287
2757,1081.3123803040287
2758,1081.3123803040287
2759,1081.3123803040287
2760,1081.3123803040287
2761,1081.3123803040287
2762,1081.3123803040287
2763,1081.3123803040287
2764,1081.3123803040287
2765,1081.3123803040287
2766,1081.3123803040287
2767,1081.3123803040287
2768,1081.3123803040287
2769,1081.3123803040287
2770,1081.3123803040287
2771,1081.3123803040287
2772,1081.3123803040287
2773,1081.3123803040287
2774,1081.3123803040287
2775,1081.3123803040287
2776,1081.3123803040287
2777,1081.3123803040287
2778,1081.3123803040287
2779,1081.3123803040287
2780,1081.3123803040287
2781,1081.3123803040287
2782,1081.3123803040287
2783,1081.3123803040287
2784,1081.3123803040287
2785,1081.3123803040287
2786,1081.3123803040287
2787,1081.3123803040287
2788,1081.3123803040287
2789,1081.3123803040287
2790,1081.3123803040287
2791,1081.3123803040287
2792,1081.3123803040287
2793,1081.3123803040287
2794,1081.3123803040287
2795,1081.3123803040287
2796,1081.3123803040287
2797,1081.3123803040287
2798,1081.3123803040287
2799,1081.3123803040287
2800,1081.3123803040287
2801,1081.3123803040287
2802,1081.3123803040287
2803,1081.3123803040287
2804,1081.3123803040287
2805,1081.3123803040287
2806,1081.3123803040287
2807,1081.3123803040287
2808,1081.3123803040287
2809,1081.3123803040287
2810,1081.3123803040287
2811,1081.3123803040287
2812,1081.3123803040287
2813,1081.3123803040287
2814,1081.3123803040287
2815,1081.3123803040287
2816,1081.3123803040287
2817,1081.3123803040287
2818,1081.3123803040287
2819,1081.3123803040287
2820,1081.3123803040287
2821,1081.3123803040287
2822,1081.3123803040287
2823,1081.3123803040287
2824,1081.3123803040287
2825,1081.3123803040287
2826,1081.3123803040287
2827,1081.3123803040287
2828,1081.3123803040287
2829,1081.3123803040287
2830,1081.3123803040287
2831,1081.3123803040287
2832,1081.3123803040287
2833,1081.3123803040287
2834,1081.3123803040287
2835,1081.3123803040287
2836,1081.3123803040287
2837,1081.3123803040287
2838,1081.3123803040287
2839,1081.3123803040287
2840,1081.3123803040287
2841,1081.3123803040287
2842,1081.3123803040287
2843,1081.3123803040287
2844,1081.3123803040287
2845,1081.3123803040287
2846,1081.3123803040287
2847,1081.3123803040287
2848,1081.3123803040287
2849,1081.3123803040287
2850,1081.3123803040287
2851,1081.3123803040287
2852,1081.3123803040287
2853,1081.3123803040287
2854,1081.3123803040287
2855,1081.3123803040287
2856,1081.3123803040287
2857,1081.3123803040287
2858,1081.3123803040287
2859,1081.3123803040287
2860,1081.3123803040287
2861,1081.3123803040287
2862,1081.3123803040287
2863,1081.3123803040287
2864,1081.3123803040287
2865,1081.3123803040287
2866,1081.3123803040287
2867,1081.3123803040287
2868,1081.3123803040287
2869,1081.3123803040287
2870,1081.3123803040287
2871,1081.3123803040287
2872,1081.3123803040287
2873,1081.3123803040287
2874,1081.3123803040287
2875,1081.3123803040287
2876,1081.3123803040287
2877,1081.3123803040287
2878,1081.3123803040287
2879,1081.3123803040287
2880,1081.3123803040287
2881,1081.3123803040287
2882,1081.3123803040287
2883,1081.3123803040287
2884,1081.3123803040287
2885,1081.3123803040287
2886,1081.3123803040287
2887,1081.3123803040287
2888,1081.3123803040287
2889,1081.3123803040287
2890,1081.3123803040287
2891,1081.3123803040287
2892,1081.3123803040287
2893,1081.3123803040287
2894,1081.3123803040287
2895,1081.3123803040287
2896,1081.3123803040287
2897,1081.3123803040287
2898,1081.3123803040287
2899,1081.3123803040287
2900,1081.3123803040287
2901,1081.3123803040287
2902,1081.3123803040287
2903,1081.3123803040287
2904,1081.3123803040287
2905,1081.3123803040287
2906,1081.3123803040287
2907,1081.3123803040287
2908,1081.3123803040287
2909,1081.3123803040287
2910,1081.3123803040287
2911,1081.3123803040287
2912,1081.3123803040287
2913,1081.3123803040287
2914,1081.3123803040287
2915,1081.3123803040287
2916,1081.3123803040287
2917,1081.3123803040287
2918,1081.3123803040287
2919,1081.3123803040287
2920,1081.3123803040287
2921,1081.3123803040287
2922,1081.3123803040287
2923,1081.3123803040287
2924,1081.3123803040287
2925,1081.3123803040287
2926,1081.3123803040287
2927,1081.3123803040287
2928,1081.3123803040287
2929,1081.3123803040287
2930,1081.3123803040287
2931,1081.3123803040287
2932,1081.3123803040287
2933,1081.3123803040287
2934,1081.3123803040287
2935,1081.3123803040287
2936,1081.3123803040287
2937,1081.3123803040287
2938,1081.3123803040287
2939,1081.3123803040287
2940,1081.3123803040287
2941,1081.3123803040287
2942,1081.3123803040287
2943,1081.3123803040287
2944,1081.3123803040287
2945,1081.3123803040287
2946,1081.3123803040287
2947,1081.3123803040287
2948,1081.3123803040287
2949,1081.3123803040287
2950,1081.3123803040287
2951,1081.3123803040287
2952,1081.3123803040287
2953,1081.3123803040287
2954,1081.3123803040287
2955,1081.3123803040287
2956,1081.3123803040287
2957,1081.3123803040287
2958,1081.3123803040287
2959,1081.3123803040287
2960,1081.3123803040287
2961,1081.3123803040287
2962,1081.3123803040287
2963,1081.3123803040287
2964,1081.3123803040287
2965,1081.3123803040287
2966,1081.3123803040287
2967,1081.3123803040287
2968,1081.3123803040287
2969,1081.3123803040287
2970,1081.3123803040287
2971,1081.3123803040287
2972,1081.3123803040287
2973,1081.3123803040287
2974,1081.3123803040287
2975,1081.3123803040287
2976,1081.3123803040287
2977,1081.3123803040287
2978,1081.3123803040287
2979,1081.3123803040287
2980,1081.3123803040287
2981,1081.3123803040287
2982,1081.3123803040287
2983,1081.3123803040287
2984,1081.3123803040287
2985,1081.3123803040287
2986,1081.3123803040287
2987,1081.3123803040287
2988,1081.3123803040287
2989,1081.3123803040287
2990,1081.3123803040287
2991,1081.3123803040287
2992,1081.3123803040287
2993,1081.3123803040287
2994,1081.3123803040287
2995,1081.3123803040287
2996,1081.3123803040287
2997,1081.3123803040287
2998,1081.3123803040287
2999,1081.3123803040287
3000,1081.3123803040287
3001,1081.3123803040287
3002,1081.3123803040287
3003,1081.3123803040287
3004,1081.3123803040287
3005,1081.3123803040287
3006,1081.3123803040287
3007,1081.3123803040287
3008,1081.3123803040287
3009,1081.3123803040287
3010,1081.3123803040287
3011,1081.3123803040287
3012,1081.3123803040287
3013,1081.3123803040287
3014,1081.3123803040287
3015,1081.3123803040287
3016,1081.3123803040287
3017,1081.3123803040287
3018,1081.3123803040287
3019,1081.3123803040287
3020,1081.3123803040287
3021,1081.3123803040287
3022,1081.3123803040287
3023,1081.3123803040287
3024,1081.3123803040287
3025,1081.3123803040287
3026,1081.3123803040287
3027,1081.3123803040287
3028,1081.3123803040287
3029,1081.3123803040287
3030,1081.3123803040287
3031,1081.3123803040287
3032,1081.3123803040287
3033,1081.3123803040287
3034,1081.3123803040287
3035,1081.3123803040287
3036,1081.3123803040287
3037,1081.3123803040287
3038,1081.3123803040287
3039,1081.3123803040287
3040,1081.3123803040287
3041,1081.3123803040287
3042,1081.3123803040287
3043,1081.3123803040287
3044,1081.3123803040287
3045,1081.3123803040287
3046,1081.3123803040287
3047,1081.3123803040287
3048,1081.3123803040287
3049,1081.3123803040287
3050,1081.3123803040287
3051,1081.3123803040287
3052,1081.3123803040287
3053,1081.3123803040287
3054,1081.3123803040287
3055,1081.3123803040287
3056,1081.3123803040287
3057,1081.3123803040287
3058,1081.3123803040287
3059,1081.3123803040287
3060,1081.3123803040287
3061,1081.3123803040287
3062,1081.3123803040287
3063,1081.3123803040287
3064,1081.3123803040287
3065,1081.3123803040287
3066,1081.3123803040287
3067,1081.3123803040287
3068,1081.3123803040287
3069,1081.3123803040287
3070,1081.3123803040287
3071,1081.3123803040287
3072,1081.3123803040287
3073,1081.3123803040287
3074,1081.3123803040287
3075,1081.3123803040287
3076,1081.3123803040287
3077,1081.3123803040287
3078,1081.3123803040287
3079,1081.3123803040287
3080,1081.3123803040287
3081,1081.3123803040287
3082,1081.3123803040287
3083,1081.3123803040287
3084,1081.3123803040287
3085,1081.3123803040287
3086,1081.3123803040287
3087,1081.3123803040287
3088,1081.3123803040287
3089,1081.3123803040287
3090,1081.3123803040287
3091,1081.3123803040287
3092,1081.3123803040287
3093,1081.3123803040287
3094,1081.3123803040287
3095,1081.3123803040287
3096,1081.3123803040287
3097,1081.3123803040287
3098,1081.3123803040287
3099,1081.3123803040287
3100,1081.3123803040287
3101,1081.3123803040287
3102,1081.3123803040287
3103,1081.3123803040287
3104,1081.3123803040287
3105,1081.3123803040287
3106,1081.3123803040287
3107,1081.3123803040287
3108,1081.3123803040287
3109,1081.3123803040287
3110,1081.3123803040287
3111,1081.3123803040287
3112,1081.3123803040287
3113,1081.3123803040287
3114,1081.3123803040287
3115,1081.3123803040287
3116,1081.3123803040287
3117,1081.3123803040287
3118,1081.3123803040287
3119,1081.3123803040287
3120,1081.3123803040287
3121,1081.3123803040287
3122,1081.3123803040287
3123,1081.3123803040287
3124,1081.3123803040287
3125,1081.3123803040287
3126,1081.3123803040287
3127,1081.3123803040287
3128,1081.3123803040287
3129,1081.3123803040287
3130,1081.3123803040287
3131,1081.3123803040287
3132,1081.3123803040287
3133,1081.3123803040287
3134,1081.3123803040287
3135,1081.3123803040287
3136,1081.3123803040287
3137,1081.3123803040287
3138,1081.3123803040287
3139,1081.3123803040287
3140,1081.3123803040287
3141,1081.3123803040287
3142,1081.3123803040287
3143,1081.3123803040287
3144,1081.3123803040287
3145,1081.3123803040287
3146,1081.3123803040287
3147,1081.3123803040287
3148,1081.3123803040287
3149,1081.3123803040287
3150,1081.3123803040287
3151,1081.3123803040287
3152,1081.3123803040287
3153,1081.3123803040287
3154,1081.3123803040287
3155,1081.3123803040287
3156,1081.3123803040287
3157,1081.3123803040287
3158,1081.3123803040287
3159,1081.3123803040287
3160,1081.3123803040287
3161,1081.3123803040287
3162,1081.3123803040287
3163,1081.3123803040287
3164,1081.3123803040287
3165,1081.3123803040287
3166,1081.3123803040287
3167,1081.3123803040287
3168,1081.3123803040287
3169,1081.3123803040287
3170,1081.3123803040287
3171,1081.3123803040287
3172,1081.3123803040287
3173,1081.3123803040287
3174,1081.3123803040287
3175,1081.3123803040287
3176,1081.3123803040287
3177,1081.3123803040287
3178,1081.3123803040287
3179,1081.3123803040287
3180,1081.3123803040287
3181,1081.3123803040287
3182,1081.3123803040287
3183,1081.3123803040287
3184,1081.3123803040287
3185,1081.3123803040287
3186,1081.3123803040287
3187,1081.3123803040287
3188,1081.3123803040287
3189,1081.3123803040287
3190,1081.3123803040287
3191,1081.3123803040287
3192,1081.3123803040287
3193,1081.3123803040287
3194,1081.3123803040287
3195,1081.3123803040287
3196,1081.3123803040287
3197,1081.3123803040287
3198,1081.3123803040287
3199,1081.3123803040287
3200,1081.3123803040287
3201,1081.3123803040287
3202,1081.3123803040287
3203,1081.3123803040287
3204,1081.3123803040287
3205,1081.3123803040287
3206,1081.3123803040287
3207,1081.3123803040287
3208,1081.3123803040287
3209,1081.3123803040287
3210,1081.3123803040287
3211,1081.3123803040287
3212,1081.3123803040287
3213,1081.3123803040287
3214,1081.3123803040287
3215,1081.3123803040287
3216,1081.3123803040287
3217,1081.3123803040287
3218,1081.3123803040287
3219,1081.3123803040287
3220,1081.3123803040287
3221,1081.3123803040287
3222,1081.3123803040287
3223,1081.3123803040287
3224,1081.3123803040287
3225,1081.3123803040287
3226,1081.3123803040287
3227,1081.3123803040287
3228,1081.3123803040287
3229,1081.3123803040287
3230,1081.3123803040287
3231,1081.3123803040287
3232,1081.3123803040287
3233,1081.3123803040287
3234,1081.3123803040287
3235,1081.3123803040287
3236,1081.3123803040287
3237,1081.3123803040287
3238,1081.3123803040287
3239,1081.3123803040287
3240,1081.3123803040287
3241,1081.3123803040287
3242,1081.3123803040287
3243,1081.3123803040287
3244,1081.3123803040287
3245,1081.3123803040287
3246,1081.3123803040287
3247,1081.3123803040287
3248,1081.3123803040287
3249,1081.3123803040287
3250,1081.3123803040287
3251,1081.3123803040287
3252,1081.3123803040287
3253,1081.3123803040287
3254,1081.3123803040287
3255,1081.3123803040287
3256,1081.3123803040287
3257,1081.3123803040287
3258,1081.3123803040287
3259,1081.3123803040287
3260,1081.3123803040287
3261,1081.3123803040287
3262,1081.3123803040287
3263,1081.3123803040287
3264,1081.3123803040287
3265,1081.3123803040287
3266,1081.3123803040287
3267,1081.3123803040287
3268,1081.3123803040287
3269,1081.3123803040287
3270,1081.3123803040287
3271,1081.3123803040287
3272,1081.3123803040287
3273,1081.3123803040287
3274,1081.3123803040287
3275,1081.3123803040287
3276,1081.3123803040287
3277,1081.3123803040287
3278,1081.3123803040287
3279,1081.3123803040287
3280,1081.3123803040287
3281,1081.3123803040287
3282,1081.3123803040287
3283,1081.3123803040287
3284,1081.3123803040287
3285,1081.3123803040287
3286,1081.3123803040287
3287,1081.3123803040287
3288,1081.3123803040287
3289,1081.3123803040287
3290,1081.3123803040287
3291,1081.3123803040287
3292,1081.3123803040287
3293,1081.3123803040287
3294,1081.3123803040287
3295,1081.3123803040287
3296,1081.3123803040287
3297,1081.3123803040287
3298,1081.3123803040287
3299,1081.3123803040287
3300,1081.3123803040287
3301,1081.3123803040287
3302,1081.3123803040287
3303,1081.3123803040287
3304,1081.3123803040287
3305,1081.3123803040287
3306,1081.3123803040287
3307,1081.3123803040287
3308,1081.3123803040287
3309,1081.3123803040287
3310,1081.3123803040287
3311,1081.3123803040287
3312,1081.3123803040287
3313,1081.3123803040287
3314,1081.3123803040287
3315,1081.3123803040287
3316,1081.3123803040287
3317,1081.3123803040287
3318,1081.3123803040287
3319,1081.3123803040287
3320,1081.3123803040287
3321,1081.3123803040287
3322,1081.3123803040287
3323,1081.3123803040287
3324,1081.3123803040287
3325,1081.3123803040287
3326,1081.3123803040287
3327,1081.3123803040287
3328,1081.3123803040287
3329,1081.3123803040287
3330,1081.3123803040287
3331,1081.3123803040287
3332,1081.3123803040287
3333,1081.3123803040287
3334,1081.3123803040287
3335,1081.3123803040287
3336,1081.3123803040287
3337,1081.3123803040287
3338,1081.3123803040287
3339,1081.3123803040287
3340,1081.3123803040287
3341,1081.3123803040287
3342,1081.3123803040287
3343,1081.3123803040287
3344,1081.3123803040287
3345,1081.3123803040287
3346,1081.3123803040287
3347,1081.3123803040287
3348,1081.3123803040287
3349,1081.3123803040287
3350,1081.3123803040287
3351,1081.3123803040287
3352,1081.3123803040287
3353,1081.3123803040287
3354,1081.3123803040287
3355,1081.3123803040287
3356,1081.3123803040287
3357,1081.3123803040287
3358,1081.3123803040287
3359,1081.3123803040287
3360,1081.3123803040287
3361,1081.3123803040287
3362,1081.3123803040287
3363,1081.3123803040287
3364,1081.3123803040287
3365,1081.3123803040287
3366,1081.3123803040287
3367,1081.3123803040287
3368,1081.3123803040287
3369,1081.3123803040287
3370,1081.3123803040287
3371,1081.3123803040287
3372,1081.3123803040287
3373,1081.3123803040287
3374,1081.3123803040287
3375,1081.3123803040287
3376,1081.3123803040287
3377,1081.3123803040287
3378,1081.3123803040287
3379,1081.3123803040287
3380,1081.3123803040287
3381,1081.3123803040287
3382,1081.3123803040287
3383,1081.3123803040287
3384,1081.3123803040287
3385,1081.3123803040287
3386,1081.3123803040287
3387,1081.3123803040287
3388,1081.3123803040287
3389,1081.3123803040287
3390,1081.3123803040287
3391,1081.3123803040287
3392,1081.3123803040287
3393,1081.3123803040287
3394,1081.3123803040287
3395,1081.3123803040287
3396,1081.3123803040287
3397,1081.3123803040287
3398,1081.3123803040287
3399,1081.3123803040287
3400,1081.3123803040287
3401,1081.3123803040287
3402,1081.3123803040287
3403,1081.3123803040287
3404,1081.3123803040287
3405,1081.3123803040287
3406,1081.3123803040287
3407,1081.3123803040287
3408,1081.3123803040287
3409,1081.3123803040287
3410,1081.3123803040287
3411,1081.3123803040287
3412,1081.3123803040287
3413,1081.3123803040287
3414,1081.3123803040287
3415,1081.3123803040287
3416,1081.3123803040287
3417,1081.3123803040287
3418,1081.3123803040287
3419,1081.3123803040287
3420,1081.3123803040287
3421,1081.3123803040287
3422,1081.3123803040287
3423,1081.3123803040287
3424,1081.3123803040287
3425,1081.3123803040287
3426,1081.3123803040287
3427,1081.3123803040287
3428,1081.3123803040287
3429,1081.3123803040287
3430,1081.3123803040287
3431,1081.3123803040287
3432,1081.3123803040287
3433,1081.3123803040287
3434,1081.3123803040287
3435,1081.3123803040287
3436,1081.3123803040287
3437,1081.3123803040287
3438,1081.3123803040287
3439,1081.3123803040287
3440,1081.3123803040287
3441,1081.3123803040287
3442,1081.3123803040287
3443,1081.3123803040287
3444,1081.3123803040287
3445,1081.3123803040287
3446,1081.3123803040287
3447,1081.3123803040287
3448,1081.3123803040287
3449,1081.3123803040287
3450,1081.3123803040287
3451,1081.3123803040287
3452,1081.3123803040287
3453,1081.3123803040287
3454,1081.3123803040287
3455,1081.3123803040287
3456,1081.3123803040287
3457,1081.3123803040287
3458,1081.3123803040287
3459,1081.3123803040287
3460,1081.3123803040287
3461,1081.3123803040287
3462,1081.3123803040287
3463,1081.3123803040287
3464,1081.3123803040287
3465,1081.3123803040287
3466,1081.3123803040287
3467,1081.3123803040287
3468,1081.3123803040287
3469,1081.3123803040287
3470,1081.3123803040287
3471,1081.3123803040287
3472,1081.3123803040287
3473,1081.3123803040287
3474,1081.3123803040287
3475,1081.3123803040287
3476,1081.3123803040287
3477,1081.3123803040287
3478,1081.3123803040287
3479,1081.3123803040287
3480,1081.3123803040287
3481,1081.3123803040287
3482,1081.3123803040287
3483,1081.3123803040287
3484,1081.3123803040287
3485,1081.3123803040287
3486,1081.3123803040287
3487,1081.3123803040287
3488,1081.3123803040287
3489,1081.3123803040287
3490,1081.3123803040287
3491,1081.3123803040287
3492,1081.3123803040287
3493,1081.3123803040287
3494,1081.3123803040287
3495,1081.3123803040287
3496,1081.3123803040287
3497,1081.3123803040287
3498,1081.3123803040287
3499,1081.3123803040287
3500,1081.3123803040287
3501,1081.3123803040287
3502,1081.3123803040287
3503,1081.3123803040287
3504,1081.3123803040287
3505,1081.3123803040287
3506,1081.3123803040287
3507,1081.3123803040287
3508,1081.3123803040287
3509,1081.3123803040287
3510,1081.3123803040287
3511,1081.3123803040287
3512,1081.3123803040287
3513,1081.3123803040287
3514,1081.3123803040287
3515,1081.3123803040287
3516,1081.3123803040287
3517,1081.3123803040287
3518,1081.3123803040287
3519,1081.3123803040287
3520,1081.3123803040287
3521,1081.3123803040287
3522,1081.3123803040287
3523,1081.3123803040287
3524,1081.3123803040287
3525,1081.3123803040287
3526,1081.3123803040287
3527,1081.3123803040287
3528,1081.3123803040287
3529,1081.3123803040287
3530,1081.3123803040287
3531,1081.3123803040287
3532,1081.3123803040287
3533,1081.3123803040287
3534,1081.3123803040287
3535,1081.3123803040287
3536,1081.3123803040287
3537,1081.3123803040287
3538,1081.3123803040287
3539,1081.3123803040287
3540,1081.3123803040287
3541,1081.3123803040287
3542,1081.3123803040287
3543,1081.3123803040287
3544,1081.3123803040287
3545,1081.3123803040287
3546,1081.3123803040287
3547,1081.3123803040287
3548,1081.3123803040287
3549,1081.3123803040287
3550,1081.3123803040287
3551,1081.3123803040287
3552,1081.3123803040287
3553,1081.3123803040287
3554,1081.3123803040287
3555,1081.3123803040287
3556,1081.3123803040287
3557,1081.3123803040287
3558,1081.3123803040287
3559,1081.3123803040287
3560,1081.3123803040287
3561,1081.3123803040287
3562,1081.3123803040287
3563,1081.3123803040287
3564,1081.3123803040287
3565,1081.3123803040287
3566,1081.3123803040287
3567,1081.3123803040287
3568,1081.3123803040287
3569,1081.3123803040287
3570,1081.3123803040287
3571,1081.3123803040287
3572,1081.3123803040287
3573,1081.3123803040287
3574,1081.3123803040287
3575,1081.3123803040287
3576,1081.3123803040287
3577,1081.3123803040287
3578,1081.3123803040287
3579,1081.3123803040287
3580,1081.3123803040287
3581,1081.3123803040287
3582,1081.3123803040287
3583,1081.3123803040287
3584,1081.3123803040287
3585,1081.3123803040287
3586,1081.3123803040287
3587,1081.3123803040287
3588,1081.3123803040287
3589,1081.3123803040287
3590,1081.3123803040287
3591,1081.3123803040287
3592,1081.3123803040287
3593,1081.3123803040287
3594,1081.3123803040287
3595,1081.3123803040287
3596,1081.3123803040287
3597,1081.3123803040287
3598,1081.3123803040287
3599,1081.3123803040287
3600,1081.3123803040287
3601,1081.3123803040287
3602,1081.3123803040287
3603,1081.3123803040287
3604,1081.3123803040287
3605,1081.3123803040287
3606,1081.3123803040287
3607,1081.3123803040287
3608,1081.3123803040287
3609,1081.3123803040287
3610,1081.3123803040287
3611,1081.3123803040287
3612,1081.3123803040287
3613,1081.3123803040287
3614,1081.3123803040287
3615,1081.3123803040287
3616,1081.3123803040287
3617,1081.3123803040287
3618,1081.3123803040287
3619,1081.3123803040287
3620,1081.3123803040287
3621,1081.3123803040287
3622,1081.3123803040287
3623,1081.3123803040287
3624,1081.3123803040287
3625,1081.3123803040287
3626,1081.3123803040287
3627,1081.3123803040287
3628,1081.3123803040287
